Session ID,Customer ID,Pages Visited,Timestamp Interaction
SESS_0203,CUST_0565,"['Cart Page', 'Product Detail Page', 'Homepage']",2023-08-02 21:36:38
SESS_0204,CUST_0264,"['Checkout Page', 'Category Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2023-01-21 07:14:12
SESS_0205,CUST_0647,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Cart Page', 'Product Detail Page']",2023-10-07 20:58:14
SESS_0206,CUST_0282,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Category Page', 'Order Confirmation Page']",2023-09-10 05:55:00
SESS_0207,CUST_0050,"['Homepage', 'Product Detail Page', 'Cart Page']",2022-10-06 03:59:06
SESS_0208,CUST_0370,"['Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Homepage']",2023-05-10 22:20:59
SESS_0209,CUST_0498,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Homepage']",2022-09-12 02:19:16
SESS_0210,CUST_0410,"['Cart Page', 'Category Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page']",2023-10-02 06:15:10
SESS_0211,CUST_0089,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2022-08-13 19:42:10
SESS_0212,CUST_0867,"['Cart Page', 'Checkout Page', 'Product Detail Page']",2022-12-27 04:55:29
SESS_0213,CUST_0430,"['Homepage', 'Checkout Page', 'Category Page', 'Product Detail Page']",2023-06-28 16:07:39
SESS_0214,CUST_0826,"['Order Confirmation Page', 'Category Page', 'Cart Page']",2023-01-27 07:50:25
SESS_0215,CUST_0399,"['Checkout Page', 'Order Confirmation Page', 'Homepage']",2024-10-06 17:40:24
SESS_0216,CUST_0789,"['Checkout Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Cart Page']",2023-08-18 00:38:55
SESS_0217,CUST_0633,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Cart Page']",2023-05-05 08:43:33
SESS_0218,CUST_0076,"['Product Detail Page', 'Homepage', 'Cart Page', 'Checkout Page']",2023-10-15 09:22:23
SESS_0219,CUST_0072,"['Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2022-09-06 11:41:51
SESS_0220,CUST_0030,"['Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-01-25 14:24:54
SESS_0221,CUST_0678,"['Homepage', 'Cart Page', 'Checkout Page', 'Product Detail Page']",2022-10-02 06:42:13
SESS_0222,CUST_0965,"['Homepage', 'Category Page', 'Order Confirmation Page']",2024-04-07 06:43:01
SESS_0223,CUST_0237,"['Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-03-22 18:10:57
SESS_0224,CUST_0279,"['Cart Page', 'Order Confirmation Page', 'Checkout Page']",2024-05-16 02:08:13
SESS_0225,CUST_0253,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Cart Page']",2023-02-04 00:03:25
SESS_0226,CUST_0329,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page']",2023-10-22 20:51:06
SESS_0227,CUST_0665,"['Product Detail Page', 'Cart Page', 'Category Page']",2023-04-14 04:20:08
SESS_0228,CUST_0578,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Homepage']",2023-07-28 05:34:04
SESS_0229,CUST_0670,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page']",2022-09-24 06:52:59
SESS_0230,CUST_0212,"['Cart Page', 'Homepage', 'Checkout Page', 'Category Page', 'Product Detail Page']",2024-08-17 12:34:00
SESS_0231,CUST_0836,"['Homepage', 'Checkout Page', 'Cart Page']",2024-08-07 13:30:38
SESS_0232,CUST_0301,"['Order Confirmation Page', 'Cart Page', 'Homepage', 'Checkout Page']",2024-02-06 14:05:48
SESS_0233,CUST_0536,"['Category Page', 'Cart Page', 'Homepage']",2023-05-21 10:46:02
SESS_0234,CUST_0491,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2022-08-06 03:25:34
SESS_0235,CUST_0978,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Homepage']",2023-11-09 19:38:49
SESS_0236,CUST_0387,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-08-02 06:44:38
SESS_0237,CUST_0641,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Cart Page']",2024-09-11 12:25:25
SESS_0238,CUST_0748,"['Order Confirmation Page', 'Product Detail Page', 'Homepage']",2022-10-30 09:25:26
SESS_0239,CUST_0881,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page']",2024-02-13 07:07:26
SESS_0240,CUST_0868,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page']",2023-11-05 03:45:40
SESS_0241,CUST_0079,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Product Detail Page']",2023-07-12 16:43:50
SESS_0242,CUST_0286,"['Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page']",2024-06-20 02:26:33
SESS_0243,CUST_0940,"['Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2023-05-05 06:46:28
SESS_0244,CUST_0843,"['Order Confirmation Page', 'Category Page', 'Product Detail Page']",2023-05-20 19:34:35
SESS_0245,CUST_0148,"['Cart Page', 'Order Confirmation Page', 'Category Page']",2023-01-16 20:37:58
SESS_0246,CUST_0884,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-12-06 09:55:26
SESS_0247,CUST_0664,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Category Page']",2022-12-12 01:26:03
SESS_0248,CUST_0108,"['Category Page', 'Checkout Page', 'Product Detail Page', 'Homepage']",2023-06-16 08:43:01
SESS_0249,CUST_0794,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Category Page', 'Checkout Page']",2022-08-05 01:05:52
SESS_0250,CUST_0641,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2024-07-10 12:13:59
SESS_0251,CUST_0964,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page']",2023-09-04 14:24:52
SESS_0252,CUST_0219,"['Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2024-03-29 03:51:52
SESS_0253,CUST_0377,"['Checkout Page', 'Product Detail Page', 'Homepage']",2023-02-27 00:21:22
SESS_0254,CUST_0157,"['Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page']",2023-07-03 23:29:33
SESS_0255,CUST_0771,"['Order Confirmation Page', 'Product Detail Page', 'Category Page']",2023-07-16 23:26:53
SESS_0256,CUST_0605,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2024-08-28 10:59:33
SESS_0257,CUST_0230,"['Category Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Product Detail Page', 'Homepage']",2023-09-11 10:11:55
SESS_0258,CUST_0333,"['Cart Page', 'Checkout Page', 'Category Page', 'Homepage', 'Product Detail Page']",2024-02-09 12:55:53
SESS_0259,CUST_0964,"['Cart Page', 'Category Page', 'Product Detail Page', 'Homepage']",2023-05-22 16:42:18
SESS_0260,CUST_0085,"['Category Page', 'Checkout Page', 'Product Detail Page']",2024-04-24 14:04:47
SESS_0261,CUST_0116,"['Cart Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-05-01 07:11:47
SESS_0262,CUST_0754,"['Category Page', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2024-02-20 15:06:59
SESS_0263,CUST_0875,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Category Page', 'Product Detail Page']",2024-04-26 14:00:18
SESS_0264,CUST_0079,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2024-09-09 13:42:49
SESS_0265,CUST_0630,"['Category Page', 'Homepage', 'Product Detail Page']",2022-11-15 06:35:34
SESS_0266,CUST_0626,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page']",2024-10-02 19:01:03
SESS_0267,CUST_0624,"['Checkout Page', 'Order Confirmation Page', 'Category Page']",2023-11-23 05:59:54
SESS_0268,CUST_0188,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Category Page', 'Cart Page']",2024-02-09 14:54:41
SESS_0269,CUST_0923,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-12-25 08:44:47
SESS_0270,CUST_0029,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Product Detail Page', 'Checkout Page']",2024-04-13 09:11:12
SESS_0271,CUST_0773,"['Order Confirmation Page', 'Product Detail Page', 'Category Page']",2024-05-11 09:19:16
SESS_0272,CUST_0462,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Category Page']",2023-07-28 11:24:01
SESS_0273,CUST_0969,"['Category Page', 'Homepage', 'Order Confirmation Page']",2024-07-24 13:42:37
SESS_0274,CUST_0024,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-01-10 05:07:46
SESS_0275,CUST_0938,"['Cart Page', 'Category Page', 'Product Detail Page', 'Homepage']",2023-04-19 23:50:38
SESS_0276,CUST_0725,"['Category Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2022-09-22 07:13:54
SESS_0277,CUST_0537,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Category Page']",2023-11-18 07:47:20
SESS_0278,CUST_0365,"['Cart Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page', 'Category Page', 'Product Detail Page']",2023-12-05 09:01:33
SESS_0279,CUST_0541,"['Cart Page', 'Category Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-08-20 17:42:53
SESS_0280,CUST_0362,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Category Page', 'Order Confirmation Page']",2024-08-29 08:59:35
SESS_0281,CUST_0313,"['Category Page', 'Cart Page', 'Product Detail Page']",2023-06-08 12:07:02
SESS_0282,CUST_0552,"['Category Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2023-04-15 19:10:10
SESS_0283,CUST_0064,"['Category Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page']",2023-08-03 19:40:42
SESS_0284,CUST_0308,"['Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page']",2023-12-30 16:59:05
SESS_0285,CUST_0326,"['Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Cart Page']",2022-12-29 23:23:45
SESS_0286,CUST_0637,"['Homepage', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2024-06-01 07:42:21
SESS_0287,CUST_0787,"['Cart Page', 'Category Page', 'Product Detail Page', 'Homepage']",2023-05-13 23:09:07
SESS_0288,CUST_0189,"['Homepage', 'Cart Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2022-12-31 00:37:46
SESS_0289,CUST_0644,"['Homepage', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2022-10-26 22:17:51
SESS_0290,CUST_0080,"['Category Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-04-22 16:24:58
SESS_0291,CUST_0545,"['Homepage', 'Cart Page', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2023-07-11 05:32:46
SESS_0292,CUST_0696,"['Product Detail Page', 'Order Confirmation Page', 'Homepage']",2022-09-05 22:51:59
SESS_0293,CUST_0144,"['Cart Page', 'Category Page', 'Homepage']",2023-05-31 14:30:21
SESS_0294,CUST_0877,"['Order Confirmation Page', 'Homepage', 'Category Page', 'Cart Page', 'Checkout Page']",2024-07-01 04:31:00
SESS_0295,CUST_0006,"['Product Detail Page', 'Homepage', 'Checkout Page']",2024-03-16 22:04:02
SESS_0296,CUST_0393,"['Checkout Page', 'Homepage', 'Category Page']",2022-09-06 15:58:07
SESS_0297,CUST_0197,"['Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2022-11-26 21:43:49
SESS_0298,CUST_0399,"['Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Homepage']",2023-06-27 06:54:16
SESS_0299,CUST_0538,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2022-09-11 11:50:49
SESS_0300,CUST_0513,"['Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2023-01-03 09:25:42
SESS_0301,CUST_0228,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Cart Page']",2024-09-14 16:35:51
SESS_0302,CUST_0916,"['Product Detail Page', 'Category Page', 'Homepage']",2023-05-06 14:05:56
SESS_0303,CUST_0867,"['Homepage', 'Checkout Page', 'Order Confirmation Page', 'Category Page', 'Product Detail Page']",2024-02-04 09:14:03
SESS_0304,CUST_0646,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page']",2023-12-25 14:52:04
SESS_0305,CUST_0010,"['Order Confirmation Page', 'Cart Page', 'Checkout Page']",2023-02-17 07:19:38
SESS_0306,CUST_0800,"['Order Confirmation Page', 'Category Page', 'Homepage']",2024-07-23 03:00:55
SESS_0307,CUST_0475,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page']",2023-08-18 13:17:05
SESS_0308,CUST_0495,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Cart Page']",2023-07-16 10:08:25
SESS_0309,CUST_0659,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2024-07-18 02:00:25
SESS_0310,CUST_0711,"['Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2023-03-29 16:22:44
SESS_0311,CUST_0110,"['Homepage', 'Category Page', 'Product Detail Page', 'Checkout Page']",2022-12-25 00:23:49
SESS_0312,CUST_0593,"['Cart Page', 'Order Confirmation Page', 'Homepage']",2022-08-01 11:14:43
SESS_0313,CUST_0676,"['Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-09-14 16:52:35
SESS_0314,CUST_0484,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Product Detail Page']",2024-03-06 08:54:30
SESS_0315,CUST_0002,"['Cart Page', 'Checkout Page', 'Product Detail Page', 'Category Page', 'Homepage']",2024-01-10 17:18:24
SESS_0316,CUST_0383,"['Cart Page', 'Homepage', 'Product Detail Page', 'Category Page']",2023-10-07 00:34:16
SESS_0317,CUST_0244,"['Cart Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page']",2024-03-29 12:47:27
SESS_0318,CUST_0090,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-12-22 10:01:46
SESS_0319,CUST_0347,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-01-10 17:23:21
SESS_0320,CUST_0342,"['Category Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2023-02-13 00:16:26
SESS_0321,CUST_0890,"['Cart Page', 'Category Page', 'Order Confirmation Page']",2024-06-11 05:16:10
SESS_0322,CUST_0263,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Cart Page']",2024-09-05 16:53:35
SESS_0323,CUST_0489,"['Cart Page', 'Category Page', 'Homepage']",2024-07-07 07:19:29
SESS_0324,CUST_0320,"['Category Page', 'Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page']",2023-01-15 10:47:32
SESS_0325,CUST_0650,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Product Detail Page', 'Category Page']",2022-12-03 03:28:57
SESS_0326,CUST_0823,"['Checkout Page', 'Cart Page', 'Product Detail Page', 'Category Page', 'Homepage', 'Order Confirmation Page']",2022-09-24 01:46:36
SESS_0327,CUST_0365,"['Category Page', 'Checkout Page', 'Cart Page', 'Homepage']",2024-09-13 17:59:14
SESS_0328,CUST_0943,"['Category Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Homepage']",2024-01-21 11:22:12
SESS_0329,CUST_0055,"['Homepage', 'Category Page', 'Cart Page']",2023-04-17 20:10:28
SESS_0330,CUST_0279,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Category Page']",2024-07-08 02:02:03
SESS_0331,CUST_0797,"['Homepage', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-08-30 07:22:42
SESS_0332,CUST_0699,"['Homepage', 'Cart Page', 'Category Page']",2023-03-22 12:02:54
SESS_0333,CUST_0974,"['Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Homepage']",2022-12-02 11:27:06
SESS_0334,CUST_0940,"['Homepage', 'Product Detail Page', 'Checkout Page']",2022-10-03 20:51:08
SESS_0335,CUST_0333,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2023-11-22 06:47:46
SESS_0336,CUST_0161,"['Order Confirmation Page', 'Category Page', 'Homepage']",2024-09-13 15:01:04
SESS_0337,CUST_0600,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2022-10-19 23:02:59
SESS_0338,CUST_0654,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Checkout Page']",2024-04-19 09:29:10
SESS_0339,CUST_0655,"['Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Homepage']",2024-05-26 08:52:33
SESS_0340,CUST_0004,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-10-08 03:51:55
SESS_0341,CUST_0420,"['Order Confirmation Page', 'Homepage', 'Product Detail Page']",2024-05-24 15:33:32
SESS_0342,CUST_0007,"['Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page']",2023-10-30 08:38:34
SESS_0343,CUST_0324,"['Cart Page', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Homepage']",2023-09-18 10:14:37
SESS_0344,CUST_0053,"['Product Detail Page', 'Checkout Page', 'Category Page']",2024-06-03 13:24:15
SESS_0345,CUST_0061,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page']",2024-06-22 05:53:08
SESS_0346,CUST_0491,"['Checkout Page', 'Order Confirmation Page', 'Category Page', 'Cart Page']",2023-09-16 17:37:14
SESS_0347,CUST_0089,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-10-02 20:53:59
SESS_0348,CUST_0823,"['Category Page', 'Cart Page', 'Checkout Page']",2024-06-06 20:15:05
SESS_0349,CUST_0321,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Homepage', 'Category Page', 'Checkout Page']",2024-03-10 17:32:11
SESS_0350,CUST_0357,"['Checkout Page', 'Category Page', 'Product Detail Page']",2023-04-18 19:18:27
SESS_0351,CUST_0818,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2023-05-27 14:22:33
SESS_0352,CUST_0002,"['Checkout Page', 'Homepage', 'Category Page', 'Cart Page', 'Product Detail Page']",2024-03-27 22:24:43
SESS_0353,CUST_0105,"['Cart Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2023-10-30 04:45:47
SESS_0354,CUST_0099,"['Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Product Detail Page', 'Homepage', 'Category Page']",2024-06-24 23:55:31
SESS_0355,CUST_0094,"['Product Detail Page', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Homepage']",2024-04-23 03:57:13
SESS_0356,CUST_0029,"['Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-08-28 02:59:48
SESS_0357,CUST_0664,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2024-02-14 15:32:06
SESS_0358,CUST_0029,"['Product Detail Page', 'Cart Page', 'Category Page', 'Checkout Page']",2023-06-05 04:12:53
SESS_0359,CUST_0923,"['Homepage', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2023-03-22 16:40:16
SESS_0360,CUST_0796,"['Cart Page', 'Homepage', 'Product Detail Page']",2023-09-02 05:11:53
SESS_0361,CUST_0844,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Homepage']",2024-06-11 13:23:43
